ID_Cliente,Nombre_Cliente,Fecha_Registro,Antiguedad_Dias,Segmento,Puntaje_Fidelidad,Canal_Preferido,Region,Estado,Fecha_Actualizacion,ID_Pedido,Fecha_Pedido,Modo_Envio,Prioridad,Estado_Pedido,Ventas,Etiqueta_Ventas,Ganancia,Etiqueta_Ganancia,Margen_Rentabilidad_%,Nombre_Producto,Cantidad,Categoria,Subcategoria,Marca
C0146,Javiera Silva,2022-12-23,604,Home Office,91,App,Austral,Aysén,2024-03-14,ORD-2025-01104,2024-08-18,Segunda Clase,Crítica,Completado,1777.04,Normal,422.06,Normal,23.75,Almacenamiento Flex 1,2,Muebles,Almacenamiento,Patagonia
C0146,Javiera Silva,2022-12-23,604,Home Office,91,App,Austral,Aysén,2024-03-14,ORD-2025-01104,2024-08-18,Segunda Clase,Baja,Completado,2218.22,Normal,693.1,Normal,31.25,Computadores Pro 8,6,Tecnología,Computadores,Lumen
C0209,Benjamín Castillo,2022-11-14,252,Consumidor,84,Web,Norte,Tarapacá,2024-03-12,ORD-2025-01105,2023-07-24,Primera Clase,Alta,Devuelto,564.17,Normal,44.39,Normal,7.87,Mesas Nova 8,3,Muebles,Mesas,Andes
C0209,Benjamín Castillo,2022-11-14,252,Consumidor,84,Web,Norte,Tarapacá,2024-03-12,ORD-2025-01105,2023-07-24,Primera Clase,Baja,Devuelto,1996.46,Normal,1049.24,Normal,52.56,Almacenamiento Eco 8,7,Muebles,Almacenamiento,Andes
C0209,Benjamín Castillo,2022-11-14,252,Consumidor,84,Web,Norte,Tarapacá,2024-03-12,ORD-2025-01105,2023-07-24,Primera Clase,Media,Devuelto,1353.92,Normal,677.68,Normal,50.05,Teléfonos Flex 2,4,Tecnología,Teléfonos,Vector
C0025,Jorge Martínez,2023-09-22,-148,Home Office,79,App,Centro,Valparaíso,2024-03-22,ORD-2025-01106,2023-04-27,Mismo Día,Media,Completado,2291.13,Normal,732.15,Normal,31.96,Computadores Plus 5,3,Tecnología,Computadores,Orion
C0025,Jorge Martínez,2023-09-22,-148,Home Office,79,App,Centro,Valparaíso,2024-03-22,ORD-2025-01106,2023-04-27,Mismo Día,Alta,Completado,156.79,Normal,36.32,Normal,23.16,Mesas Eco 4,2,Muebles,Mesas,Altura
C0025,Jorge Martínez,2023-09-22,-148,Home Office,79,App,Centro,Valparaíso,2024-03-22,ORD-2025-01106,2023-04-27,Mismo Día,Baja,Completado,764.71,Normal,225.95,Normal,29.55,Periféricos Nova 5,1,Tecnología,Periféricos,Orion
C0125,Carlos Pérez,2022-08-21,620,Corporativo,63,Teléfono,Centro,O'Higgins,2024-05-01,ORD-2025-01107,2024-05-02,Primera Clase,Media,Enviado,1457.89,Normal,586.59,Normal,40.24,Libreros Pro 5,4,Muebles,Libreros,Nova
C0125,Carlos Pérez,2022-08-21,620,Corporativo,63,Teléfono,Centro,O'Higgins,2024-05-01,ORD-2025-01107,2024-05-02,Primera Clase,Alta,Enviado,1391.68,Normal,545.98,Normal,39.23,Papelería Eco 8,2,Oficina,Papelería,Patagonia
C0125,Carlos Pérez,2022-08-21,620,Corporativo,63,Teléfono,Centro,O'Higgins,2024-05-01,ORD-2025-01107,2024-05-02,Primera Clase,Alta,Enviado,720.16,Normal,213.36,Normal,29.63,Archivadores Pro 4,4,Oficina,Archivadores,Alerce
C0176,Tomás Flores,2024-10-04,-534,Corporativo,62,Web,Centro,Metropolitana,2024-10-09,ORD-2025-01108,2023-04-19,Segunda Clase,Media,Completado,2871.61,Normal,151.58,Normal,5.28,Papelería Smart 1,5,Oficina,Papelería,Altura
C0055,Pedro Espinoza,2021-03-20,1490,Corporativo,86,Web,Norte,Coquimbo,2024-12-14,ORD-2025-01109,2025-04-18,Mismo Día,Alta,Completado,5182.34,Normal,2495.65,Ganancia Atípica,48.16,Teléfonos Pro 6,7,Tecnología,Teléfonos,Orion
C0184,Fernanda Soto,2022-10-01,356,Corporativo,82,Teléfono,Norte,Coquimbo,2025-02-15,ORD-2025-01110,2023-09-22,Primera Clase,Baja,Completado,1372.13,Normal,368.31,Normal,26.84,Teléfonos Nova 3,6,Tecnología,Teléfonos,Lumen
C0184,Fernanda Soto,2022-10-01,356,Corporativo,82,Teléfono,Norte,Coquimbo,2025-02-15,ORD-2025-01110,2023-09-22,Primera Clase,Crítica,Completado,1200.88,Normal,659.32,Normal,54.9,Almacenamiento Eco 8,4,Muebles,Almacenamiento,Andes
C0205,Martina Rojas,2024-08-16,-60,Home Office,15,App,Sur,Los Ríos,2025-01-13,ORD-2025-01111,2024-06-17,Estándar,Crítica,Enviado,3227.41,Normal,703.8,Normal,21.81,Papelería Plus 10,5,Oficina,Papelería,Orion
C0205,Martina Rojas,2024-08-16,-60,Home Office,15,App,Sur,Los Ríos,2025-01-13,ORD-2025-01111,2024-06-17,Estándar,Media,Enviado,3431.4,Normal,1075.1,Normal,31.33,Teléfonos Flex 8,5,Tecnología,Teléfonos,Patagonia
C0205,Martina Rojas,2024-08-16,-60,Home Office,15,App,Sur,Los Ríos,2025-01-13,ORD-2025-01111,2024-06-17,Estándar,Media,Enviado,437.19,Normal,139.24,Normal,31.85,Teléfonos Pro 4,8,Tecnología,Teléfonos,Alerce
C0205,Martina Rojas,2024-08-16,-60,Home Office,15,App,Sur,Los Ríos,2025-01-13,ORD-2025-01111,2024-06-17,Estándar,Baja,Enviado,1127.36,Normal,327.32,Normal,29.03,Sillas Smart 3,2,Muebles,Sillas,Altura
C0035,Josefa Torres,2023-12-24,-146,Home Office,17,App,Austral,Aysén,2024-11-06,ORD-2025-01112,2023-07-31,Mismo Día,Media,Completado,1397.04,Normal,690.63,Normal,49.44,Libreros Plus 2,3,Muebles,Libreros,Vector
C0151,María Pérez,2024-10-17,-644,Consumidor,81,Correo,Norte,Tarapacá,2024-07-17,ORD-2025-01113,2023-01-12,Segunda Clase,Media,Completado,2636.25,Normal,1214.65,Normal,46.07,Archivadores Plus 5,5,Oficina,Archivadores,Altura
C0151,María Pérez,2024-10-17,-644,Consumidor,81,Correo,Norte,Tarapacá,2024-07-17,ORD-2025-01113,2023-01-12,Segunda Clase,Media,Completado,484.16,Normal,83.25,Normal,17.19,Etiquetas Nova 4,1,Oficina,Etiquetas,Altura
C0095,Martina Torres,2021-02-05,1446,Corporativo,47,Web,Sur,Biobío,2024-12-10,ORD-2025-01114,2025-01-21,Estándar,Alta,Cancelado,3312.54,Normal,1588.83,Normal,47.96,Papelería Flex 4,5,Oficina,Papelería,Altura
C0284,Sebastián Contreras,2023-10-25,-20,Corporativo,17,Correo,Austral,Aysén,2024-02-10,ORD-2025-01115,2023-10-05,Segunda Clase,Alta,Completado,4341.54,Normal,1302.84,Normal,30.01,Periféricos Eco 2,6,Tecnología,Periféricos,Vector
C0284,Sebastián Contreras,2023-10-25,-20,Corporativo,17,Correo,Austral,Aysén,2024-02-10,ORD-2025-01115,2023-10-05,Segunda Clase,Baja,Completado,3069.07,Normal,747.47,Normal,24.35,Mesas Smart 7,7,Muebles,Mesas,Patagonia
C0284,Sebastián Contreras,2023-10-25,-20,Corporativo,17,Correo,Austral,Aysén,2024-02-10,ORD-2025-01115,2023-10-05,Segunda Clase,Crítica,Completado,5455.1,Normal,2776.2,Ganancia Atípica,50.89,Teléfonos Pro 6,7,Tecnología,Teléfonos,Orion
C0141,Daniela Martínez,2022-06-07,216,Corporativo,69,Web,Norte,Tarapacá,2024-06-02,ORD-2025-01116,2023-01-09,Primera Clase,Alta,Completado,1451.05,Normal,412.72,Normal,28.44,Computadores Plus 5,2,Tecnología,Computadores,Orion
C0141,Daniela Martínez,2022-06-07,216,Corporativo,69,Web,Norte,Tarapacá,2024-06-02,ORD-2025-01116,2023-01-09,Primera Clase,Baja,Completado,2003.43,Normal,681.52,Normal,34.02,Periféricos Eco 10,3,Tecnología,Periféricos,Andes
C0141,Daniela Martínez,2022-06-07,216,Corporativo,69,Web,Norte,Tarapacá,2024-06-02,ORD-2025-01116,2023-01-09,Primera Clase,Baja,Completado,695.84,Normal,272.99,Normal,39.23,Papelería Eco 8,1,Oficina,Papelería,Patagonia
C0037,Carlos Espinoza,2024-03-31,-428,Consumidor,89,Web,Austral,Aysén,2024-10-08,ORD-2025-01117,2023-01-28,Primera Clase,Crítica,Completado,2541.26,Normal,889.88,Normal,35.02,Accesorios Flex 5,3,Tecnología,Accesorios,Vector
C0037,Carlos Espinoza,2024-03-31,-428,Consumidor,89,Web,Austral,Aysén,2024-10-08,ORD-2025-01117,2023-01-28,Primera Clase,Alta,Completado,4218.55,Normal,1126.93,Normal,26.71,Mesas Flex 6,7,Muebles,Mesas,Orion
C0120,Fernanda Díaz,2023-11-20,-86,Corporativo,94,Web,Centro,Valparaíso,2024-04-29,ORD-2025-01118,2023-08-26,Estándar,Alta,Completado,285.21,Normal,148.12,Normal,51.93,Almacenamiento Eco 8,1,Muebles,Almacenamiento,Andes
C0120,Fernanda Díaz,2023-11-20,-86,Corporativo,94,Web,Centro,Valparaíso,2024-04-29,ORD-2025-01118,2023-08-26,Estándar,Crítica,Completado,1279.25,Normal,462.35,Normal,36.14,Teléfonos Plus 7,5,Tecnología,Teléfonos,Alerce
C0218,Andrés Espinoza,2023-08-04,474,Corporativo,58,Teléfono,Centro,Maule,2024-03-11,ORD-2025-01119,2024-11-20,Mismo Día,Alta,Completado,2874.7,Normal,884.83,Normal,30.78,Etiquetas Nova 4,5,Oficina,Etiquetas,Altura
C0218,Andrés Espinoza,2023-08-04,474,Corporativo,58,Teléfono,Centro,Maule,2024-03-11,ORD-2025-01119,2024-11-20,Mismo Día,Crítica,Completado,269.82,Normal,127.79,Normal,47.36,Computadores Flex 7,8,Tecnología,Computadores,Alerce
C0224,Constanza Morales,2021-10-09,1075,Consumidor,46,Web,Norte,Antofagasta,2024-11-12,ORD-2025-01120,2024-09-18,Primera Clase,Media,Completado,3768.51,Normal,1775.01,Normal,47.1,Computadores Pro 3,5,Tecnología,Computadores,Patagonia
C0224,Constanza Morales,2021-10-09,1075,Consumidor,46,Web,Norte,Antofagasta,2024-11-12,ORD-2025-01120,2024-09-18,Primera Clase,Crítica,Completado,616.16,Normal,233.44,Normal,37.89,Sillas Nova 10,3,Muebles,Sillas,Lumen
C0224,Constanza Morales,2021-10-09,1075,Consumidor,46,Web,Norte,Antofagasta,2024-11-12,ORD-2025-01120,2024-09-18,Primera Clase,Baja,Completado,2600.01,Normal,386.03,Normal,14.85,Periféricos Nova 5,4,Tecnología,Periféricos,Orion
C0296,Catalina Muñoz,2024-08-28,-250,Consumidor,78,App,Sur,Biobío,2024-04-26,ORD-2025-01121,2023-12-22,Primera Clase,Crítica,Enviado,4872.08,Normal,1862.8,Normal,38.23,Sobres Smart 3,8,Oficina,Sobres,Patagonia
C0296,Catalina Muñoz,2024-08-28,-250,Consumidor,78,App,Sur,Biobío,2024-04-26,ORD-2025-01121,2023-12-22,Primera Clase,Alta,Enviado,3812.76,Normal,1094.62,Normal,28.71,Etiquetas Nova 4,7,Oficina,Etiquetas,Altura
C0296,Catalina Muñoz,2024-08-28,-250,Consumidor,78,App,Sur,Biobío,2024-04-26,ORD-2025-01121,2023-12-22,Primera Clase,Baja,Enviado,153.29,Normal,48.51,Normal,31.65,Almacenamiento Nova 7,2,Muebles,Almacenamiento,Altura
C0133,Antonia Hernández,2021-10-23,903,Consumidor,93,Correo,Sur,Los Ríos,2024-12-13,ORD-2025-01122,2024-04-13,Estándar,Alta,Completado,1842.12,Normal,670.55,Normal,36.4,Periféricos Nova 6,3,Tecnología,Periféricos,Patagonia
C0133,Antonia Hernández,2021-10-23,903,Consumidor,93,Correo,Sur,Los Ríos,2024-12-13,ORD-2025-01122,2024-04-13,Estándar,Crítica,Completado,1618.29,Normal,512.79,Normal,31.69,Periféricos Nova 7,7,Tecnología,Periféricos,Orion
C0133,Antonia Hernández,2021-10-23,903,Consumidor,93,Correo,Sur,Los Ríos,2024-12-13,ORD-2025-01122,2024-04-13,Estándar,Crítica,Completado,4339.08,Normal,814.1,Normal,18.76,Mesas Flex 6,8,Muebles,Mesas,Orion
C0055,Pedro Espinoza,2021-03-20,1120,Corporativo,86,Web,Norte,Coquimbo,2024-12-14,ORD-2025-01123,2024-04-13,Mismo Día,Baja,Completado,1931.05,Normal,-12.22,Normal,-0.63,Teléfonos Plus 1,5,Tecnología,Teléfonos,Lumen
C0014,Isidora Flores,2024-08-05,194,Corporativo,24,Teléfono,Norte,Antofagasta,2024-05-13,ORD-2025-01124,2025-02-15,Mismo Día,Alta,Completado,645.18,Normal,179.92,Normal,27.89,Mesas Smart 1,8,Muebles,Mesas,Orion
C0014,Isidora Flores,2024-08-05,194,Corporativo,24,Teléfono,Norte,Antofagasta,2024-05-13,ORD-2025-01124,2025-02-15,Mismo Día,Crítica,Completado,2675.04,Normal,1412.04,Normal,52.79,Accesorios Flex 1,6,Tecnología,Accesorios,Alerce
C0014,Isidora Flores,2024-08-05,194,Corporativo,24,Teléfono,Norte,Antofagasta,2024-05-13,ORD-2025-01124,2025-02-15,Mismo Día,Alta,Completado,1389.22,Normal,20.21,Normal,1.45,Accesorios Plus 3,2,Tecnología,Accesorios,Altura
C0134,Felipe Martínez,2024-06-30,30,Corporativo,93,Correo,Centro,Maule,2024-10-11,ORD-2025-01125,2024-07-30,Segunda Clase,Alta,Completado,2475.06,Normal,910.56,Normal,36.79,Almacenamiento Smart 4,6,Muebles,Almacenamiento,Lumen
C0134,Felipe Martínez,2024-06-30,30,Corporativo,93,Correo,Centro,Maule,2024-10-11,ORD-2025-01125,2024-07-30,Segunda Clase,Crítica,Completado,473.29,Normal,87.17,Normal,18.42,Sillas Flex 2,1,Muebles,Sillas,Vector
C0134,Felipe Martínez,2024-06-30,30,Corporativo,93,Correo,Centro,Maule,2024-10-11,ORD-2025-01125,2024-07-30,Segunda Clase,Baja,Completado,168.9,Normal,33.68,Normal,19.94,Etiquetas Nova 10,4,Oficina,Etiquetas,Orion
C0134,Felipe Martínez,2024-06-30,30,Corporativo,93,Correo,Centro,Maule,2024-10-11,ORD-2025-01125,2024-07-30,Segunda Clase,Crítica,Completado,3431.4,Normal,1075.1,Normal,31.33,Teléfonos Flex 8,5,Tecnología,Teléfonos,Patagonia
C0037,Carlos Espinoza,2024-03-31,27,Consumidor,89,Web,Austral,Aysén,2024-10-08,ORD-2025-01126,2024-04-27,Primera Clase,Alta,Completado,3896.5,Normal,1983.0,Normal,50.89,Teléfonos Pro 6,5,Tecnología,Teléfonos,Orion
C0037,Carlos Espinoza,2024-03-31,27,Consumidor,89,Web,Austral,Aysén,2024-10-08,ORD-2025-01126,2024-04-27,Primera Clase,Crítica,Completado,1348.44,Normal,212.34,Normal,15.75,Accesorios Plus 8,4,Tecnología,Accesorios,Andes
C0037,Carlos Espinoza,2024-03-31,27,Consumidor,89,Web,Austral,Aysén,2024-10-08,ORD-2025-01126,2024-04-27,Primera Clase,Alta,Completado,1389.86,Normal,320.36,Normal,23.05,Mesas Plus 5,3,Muebles,Mesas,Vector
C0037,Carlos Espinoza,2024-03-31,27,Consumidor,89,Web,Austral,Aysén,2024-10-08,ORD-2025-01126,2024-04-27,Primera Clase,Media,Completado,575.76,Normal,211.12,Normal,36.67,Libreros Smart 6,2,Muebles,Libreros,Lumen
C0265,Fernanda Castillo,2022-10-03,752,Consumidor,54,Teléfono,Sur,Biobío,2024-05-18,ORD-2025-01127,2024-10-24,Mismo Día,Alta,Enviado,4296.76,Normal,1702.33,Normal,39.62,Papelería Flex 6,7,Oficina,Papelería,Andes
C0114,Daniela Rojas,2021-03-23,668,Home Office,51,Correo,Austral,Aysén,2024-01-23,ORD-2025-01128,2023-01-20,Estándar,Media,Completado,3069.07,Normal,881.24,Normal,28.71,Mesas Smart 7,7,Muebles,Mesas,Patagonia
C0114,Daniela Rojas,2021-03-23,668,Home Office,51,Correo,Austral,Aysén,2024-01-23,ORD-2025-01128,2023-01-20,Estándar,Crítica,Completado,1894.82,Normal,889.48,Normal,46.94,Accesorios Flex 1,5,Tecnología,Accesorios,Alerce
C0236,Fernanda Sepúlveda,2023-03-27,273,Home Office,42,Correo,Centro,Maule,2025-02-16,ORD-2025-01129,2023-12-25,Segunda Clase,Crítica,Completado,247.56,Normal,64.77,Normal,26.16,Mesas Eco 4,3,Muebles,Mesas,Altura
C0236,Fernanda Sepúlveda,2023-03-27,273,Home Office,42,Correo,Centro,Maule,2025-02-16,ORD-2025-01129,2023-12-25,Segunda Clase,Media,Completado,2079.59,Normal,858.85,Normal,41.3,Computadores Pro 8,5,Tecnología,Computadores,Lumen
C0236,Fernanda Sepúlveda,2023-03-27,273,Home Office,42,Correo,Centro,Maule,2025-02-16,ORD-2025-01129,2023-12-25,Segunda Clase,Crítica,Completado,3281.84,Normal,739.94,Normal,22.55,Papelería Smart 1,5,Oficina,Papelería,Altura
C0126,Jorge Hernández,2021-10-24,672,Home Office,34,Correo,Centro,Valparaíso,2025-03-24,ORD-2025-01130,2023-08-27,Segunda Clase,Baja,Completado,4002.75,Normal,289.19,Normal,7.22,Sillas Plus 8,8,Muebles,Sillas,Orion
C0126,Jorge Hernández,2021-10-24,672,Home Office,34,Correo,Centro,Valparaíso,2025-03-24,ORD-2025-01130,2023-08-27,Segunda Clase,Alta,Completado,940.28,Normal,217.4,Normal,23.12,Mesas Nova 8,4,Muebles,Mesas,Andes
C0144,Jorge López,2023-01-06,360,Home Office,99,Teléfono,Sur,Biobío,2024-05-03,ORD-2025-01131,2024-01-01,Mismo Día,Baja,Completado,3545.59,Normal,-22.77,Normal,-0.64,Periféricos Eco 2,7,Tecnología,Periféricos,Vector
C0144,Jorge López,2023-01-06,360,Home Office,99,Teléfono,Sur,Biobío,2024-05-03,ORD-2025-01131,2024-01-01,Mismo Día,Crítica,Completado,2015.16,Normal,697.79,Normal,34.63,Libreros Smart 6,8,Muebles,Libreros,Lumen
C0144,Jorge López,2023-01-06,360,Home Office,99,Teléfono,Sur,Biobío,2024-05-03,ORD-2025-01131,2024-01-01,Mismo Día,Media,Completado,57.08,Normal,26.61,Normal,46.62,Archivadores Eco 9,6,Oficina,Archivadores,Orion
C0144,Jorge López,2023-01-06,360,Home Office,99,Teléfono,Sur,Biobío,2024-05-03,ORD-2025-01131,2024-01-01,Mismo Día,Media,Completado,1733.88,Normal,788.58,Normal,45.48,Periféricos Nova 7,6,Tecnología,Periféricos,Orion
C0229,Jorge Pérez,2023-05-30,618,Corporativo,88,Web,Sur,La Araucanía,2024-10-09,ORD-2025-01132,2025-02-06,Estándar,Crítica,Enviado,4289.26,Normal,1101.92,Normal,25.69,Libreros Plus 1,7,Muebles,Libreros,Altura
C0229,Jorge Pérez,2023-05-30,618,Corporativo,88,Web,Sur,La Araucanía,2024-10-09,ORD-2025-01132,2025-02-06,Estándar,Baja,Enviado,260.08,Normal,98.23,Normal,37.77,Periféricos Nova 7,1,Tecnología,Periféricos,Orion
C0246,Andrés Hernández,2024-03-21,-14,Consumidor,77,App,Sur,Los Lagos,2024-05-04,ORD-2025-01133,2024-03-07,Primera Clase,Media,Completado,575.42,Normal,226.96,Normal,39.44,Teléfonos Flex 2,2,Tecnología,Teléfonos,Vector
C0246,Andrés Hernández,2024-03-21,-14,Consumidor,77,App,Sur,Los Lagos,2024-05-04,ORD-2025-01133,2024-03-07,Primera Clase,Baja,Completado,2944.48,Normal,1538.24,Normal,52.24,Papelería Flex 4,4,Oficina,Papelería,Altura
C0246,Andrés Hernández,2024-03-21,-14,Consumidor,77,App,Sur,Los Lagos,2024-05-04,ORD-2025-01133,2024-03-07,Primera Clase,Alta,Completado,578.71,Normal,193.04,Normal,33.36,Etiquetas Eco 1,1,Oficina,Etiquetas,Nova
C0018,Vicente Rodríguez,2022-05-06,1055,Corporativo,40,Web,Centro,Valparaíso,2024-10-25,ORD-2025-01134,2025-03-26,Segunda Clase,Alta,Completado,2655.7,Normal,1246.31,Normal,46.93,Archivadores Flex 3,5,Oficina,Archivadores,Vector
C0018,Vicente Rodríguez,2022-05-06,1055,Corporativo,40,Web,Centro,Valparaíso,2024-10-25,ORD-2025-01134,2025-03-26,Segunda Clase,Media,Completado,4379.91,Normal,1997.52,Normal,45.61,Papelería Flex 4,7,Oficina,Papelería,Altura
C0018,Vicente Rodríguez,2022-05-06,1055,Corporativo,40,Web,Centro,Valparaíso,2024-10-25,ORD-2025-01134,2025-03-26,Segunda Clase,Crítica,Completado,2981.84,Normal,703.88,Normal,23.61,Sobres Eco 7,4,Oficina,Sobres,Vector
C0017,Javiera Araya,2024-05-11,150,Consumidor,72,No Especificado,Centro,Valparaíso,2024-06-17,ORD-2025-01135,2024-10-08,Estándar,Baja,Completado,3357.44,Normal,1151.28,Normal,34.29,Periféricos Flex 4,8,Tecnología,Periféricos,Orion
C0036,Benjamín Soto,2024-05-03,-427,Consumidor,96,Web,Centro,O'Higgins,2024-07-31,ORD-2025-01136,2023-03-03,Primera Clase,Baja,Completado,1084.93,Normal,54.6,Normal,5.03,Accesorios Nova 10,2,Tecnología,Accesorios,Andes
C0036,Benjamín Soto,2024-05-03,-427,Consumidor,96,Web,Centro,O'Higgins,2024-07-31,ORD-2025-01136,2023-03-03,Primera Clase,Crítica,Completado,575.42,Normal,237.2,Normal,41.22,Teléfonos Flex 2,2,Tecnología,Teléfonos,Vector
C0036,Benjamín Soto,2024-05-03,-427,Consumidor,96,Web,Centro,O'Higgins,2024-07-31,ORD-2025-01136,2023-03-03,Primera Clase,Alta,Completado,2314.84,Normal,403.53,Normal,17.43,Etiquetas Eco 1,5,Oficina,Etiquetas,Nova
C0036,Benjamín Soto,2024-05-03,-427,Consumidor,96,Web,Centro,O'Higgins,2024-07-31,ORD-2025-01136,2023-03-03,Primera Clase,Baja,Completado,630.14,Normal,2.18,Normal,0.35,Archivadores Pro 4,5,Oficina,Archivadores,Alerce
C0262,Sebastián Castillo,2021-03-04,1326,Home Office,90,Correo,Norte,Antofagasta,2024-04-27,ORD-2025-01137,2024-10-20,Estándar,Crítica,Completado,1008.22,Normal,104.06,Normal,10.32,Archivadores Pro 4,7,Oficina,Archivadores,Alerce
C0262,Sebastián Castillo,2021-03-04,1326,Home Office,90,Correo,Norte,Antofagasta,2024-04-27,ORD-2025-01137,2024-10-20,Estándar,Media,Completado,2665.56,Normal,633.09,Normal,23.75,Almacenamiento Flex 1,3,Muebles,Almacenamiento,Patagonia
C0262,Sebastián Castillo,2021-03-04,1326,Home Office,90,Correo,Norte,Antofagasta,2024-04-27,ORD-2025-01137,2024-10-20,Estándar,Alta,Completado,3721.31,Normal,202.37,Normal,5.44,Sillas Plus 8,7,Muebles,Sillas,Orion
C0262,Sebastián Castillo,2021-03-04,1326,Home Office,90,Correo,Norte,Antofagasta,2024-04-27,ORD-2025-01137,2024-10-20,Estándar,Media,Completado,1562.87,Normal,177.5,Normal,11.36,Accesorios Plus 3,2,Tecnología,Accesorios,Altura
C0119,Nicolás López,2021-03-17,658,Home Office,21,No Especificado,Norte,Tarapacá,2024-09-14,ORD-2025-01138,2023-01-04,Primera Clase,Crítica,Completado,540.82,Normal,21.24,Normal,3.93,Sillas Eco 1,5,Muebles,Sillas,Vector
C0090,Daniela Fuentes,2024-04-28,-324,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2025-01139,2023-06-09,Estándar,Crítica,Completado,260.21,Normal,48.44,Normal,18.62,Sillas Smart 9,1,Muebles,Sillas,Orion
C0090,Daniela Fuentes,2024-04-28,-324,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2025-01139,2023-06-09,Estándar,Baja,Completado,1723.87,Normal,817.15,Normal,47.4,Sobres Pro 2,4,Oficina,Sobres,Orion
C0090,Daniela Fuentes,2024-04-28,-324,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2025-01139,2023-06-09,Estándar,Crítica,Completado,6006.78,Normal,607.85,Normal,10.12,Periféricos Nova 3,8,Tecnología,Periféricos,Altura
C0090,Daniela Fuentes,2024-04-28,-324,Home Office,51,Teléfono,Centro,Maule,2024-09-27,ORD-2025-01139,2023-06-09,Estándar,Alta,Completado,1185.55,Normal,241.0,Normal,20.33,Periféricos Nova 9,5,Tecnología,Periféricos,Vector
C0135,Benjamín Flores,2022-10-11,370,Corporativo,79,Correo,Sur,Biobío,2024-01-25,ORD-2025-01140,2023-10-16,Segunda Clase,Crítica,Cancelado,179.83,Normal,30.74,Normal,17.09,Papelería Pro 3,4,Oficina,Papelería,Altura
C0135,Benjamín Flores,2022-10-11,370,Corporativo,79,Correo,Sur,Biobío,2024-01-25,ORD-2025-01140,2023-10-16,Segunda Clase,Baja,Cancelado,1297.48,Normal,108.59,Normal,8.37,Mesas Eco 3,5,Muebles,Mesas,Alerce
C0135,Benjamín Flores,2022-10-11,370,Corporativo,79,Correo,Sur,Biobío,2024-01-25,ORD-2025-01140,2023-10-16,Segunda Clase,Baja,Cancelado,75.39,Normal,37.33,Normal,49.52,Computadores Flex 7,2,Tecnología,Computadores,Alerce
C0135,Benjamín Flores,2022-10-11,370,Corporativo,79,Correo,Sur,Biobío,2024-01-25,ORD-2025-01140,2023-10-16,Segunda Clase,Alta,Cancelado,1715.16,Normal,863.92,Normal,50.37,Libreros Pro 5,4,Muebles,Libreros,Nova
C0101,Ana Flores,2022-07-16,442,Consumidor,16,Web,Norte,Tarapacá,2024-05-21,ORD-2025-01141,2023-10-01,Estándar,Crítica,Completado,4746.66,Normal,2456.22,Ganancia Atípica,51.75,Almacenamiento Plus 10,6,Muebles,Almacenamiento,Patagonia
C0101,Ana Flores,2022-07-16,442,Consumidor,16,Web,Norte,Tarapacá,2024-05-21,ORD-2025-01141,2023-10-01,Estándar,Baja,Completado,4531.45,Normal,345.98,Normal,7.64,Almacenamiento Flex 1,6,Muebles,Almacenamiento,Patagonia
C0296,Catalina Muñoz,2024-08-28,-70,Consumidor,78,App,Sur,Biobío,2024-04-26,ORD-2025-01142,2024-06-19,Estándar,Alta,Completado,4227.6,Normal,1793.82,Normal,42.43,Sillas Smart 3,6,Muebles,Sillas,Altura
C0296,Catalina Muñoz,2024-08-28,-70,Consumidor,78,App,Sur,Biobío,2024-04-26,ORD-2025-01142,2024-06-19,Estándar,Baja,Completado,666.64,Normal,172.52,Normal,25.88,Archivadores Nova 8,3,Oficina,Archivadores,Lumen
C0296,Catalina Muñoz,2024-08-28,-70,Consumidor,78,App,Sur,Biobío,2024-04-26,ORD-2025-01142,2024-06-19,Estándar,Baja,Completado,413.06,Normal,165.35,Normal,40.03,Almacenamiento Eco 6,4,Muebles,Almacenamiento,Patagonia
C0296,Catalina Muñoz,2024-08-28,-70,Consumidor,78,App,Sur,Biobío,2024-04-26,ORD-2025-01142,2024-06-19,Estándar,Baja,Completado,888.52,Normal,211.03,Normal,23.75,Almacenamiento Flex 1,1,Muebles,Almacenamiento,Patagonia
C0133,Antonia Hernández,2021-10-23,829,Consumidor,93,Correo,Sur,Los Ríos,2024-12-13,ORD-2025-01143,2024-01-30,Segunda Clase,Baja,Completado,3135.08,Normal,1017.52,Normal,32.46,Almacenamiento Smart 4,8,Muebles,Almacenamiento,Lumen
C0133,Antonia Hernández,2021-10-23,829,Consumidor,93,Correo,Sur,Los Ríos,2024-12-13,ORD-2025-01143,2024-01-30,Segunda Clase,Alta,Completado,981.9,Normal,196.82,Normal,20.04,Etiquetas Flex 8,2,Oficina,Etiquetas,Patagonia
C0133,Antonia Hernández,2021-10-23,829,Consumidor,93,Correo,Sur,Los Ríos,2024-12-13,ORD-2025-01143,2024-01-30,Segunda Clase,Baja,Completado,3757.36,Normal,1813.0,Normal,48.25,Teléfonos Flex 10,8,Tecnología,Teléfonos,Lumen
